title,city,model_year,mileage,fuel_type,engine_size,transmission,feature_lst,price,update,image
Toyota Corolla 2012 XLi VVTi for Sale,Islamabad,2012,"137,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 21.1 lacs,Updated 4 days ago,https://cache3.pakwheels.com/ad_pictures/8069/tn_toyota-corolla-xli-vvti-2015-80691916.webp
Toyota Corolla Fielder 2014 Hybrid G for Sale,Islamabad,2014,"84,000 km",Petrol,1500 cc,Automatic,Not Featured,PKR 39 lacs,Updated 4 days ago,https://cache4.pakwheels.com/ad_pictures/7748/tn_toyota-corolla-2-0d-2007-77488413.webp
Toyota Corolla 2012 XLi VVTi Limited Edition for Sale,Peshawar,2012,"140,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 14.45 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2011 GLi 1.3 VVTi for Sale,Sohawa,2011,"145,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 21.5 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 1988 SE Limited for Sale,Swabi,1988,"76,000 km",Petrol,1500 cc,Manual,Not Featured,PKR 8.5 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2017 XLi VVTi for Sale,Karachi,2017,"120,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 28 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2017 GLi 1.3 VVTi for Sale,Lahore,2017,"131,527 km",Petrol,1300 cc,Manual,Not Featured,PKR 29.75 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2021 Altis X Automatic 1.6 for Sale,Peshawar,2021,"10,500 km",Petrol,1598 cc,Automatic,Not Featured,PKR 60 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2016 Altis Automatic 1.6 for Sale,Lahore,2016,"250,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 41 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 1986 DX for Sale,Peshawar,1986,"598,600 km",CNG,1300 cc,Manual,Not Featured,PKR 5.5 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2004 for Sale,Chowk munda,2004,"200,000 km",Petrol,1600 cc,Manual,Not Featured,PKR 17.5 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2018 Altis Automatic 1.6 for Sale,Karachi,2018,"21,500 km",Petrol,1600 cc,Automatic,Not Featured,PKR 47.5 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2015 GLi 1.3 VVTi for Sale,Lahore,2015,"80,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 40 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2015 XLi VVTi for Sale,Raiwind,2015,"165,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 28.5 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 9th Generation 2007 2.0D for Sale,Hyderabad,2007,"115,000 km",Diesel,2000 cc,Manual,Not Featured,PKR 25 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2016 GLi Automatic 1.3 VVTi for Sale,Mardan,2016,"78,400 km",Petrol,1300 cc,Automatic,Not Featured,PKR 35.8 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2010 XLi VVTi for Sale,Quetta,2010,"150,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 19.5 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 1996 XE for Sale,Lahore,1996,"12,345 km",Petrol,1300 cc,Manual,Not Featured,PKR 12.25 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2019 Altis Grande CVT-i 1.8 for Sale,Lahore,2019,"100,000 km",Petrol,1800 cc,Automatic,Not Featured,PKR 53 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2010 GLi 1.3 VVTi for Sale,Lahore,2010,"331,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 18.25 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2017 Altis Automatic 1.6 for Sale,Karachi,2017,"50,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 42.25 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2003 SE Saloon for Sale,Karachi,2003,"160,000 km",Petrol,1600 cc,Manual,Not Featured,PKR 14.75 lacs,Updated 4 days ago,https://cache1.pakwheels.com/ad_pictures/8069/tn_toyota-corolla-axio-1-5-x-2007-80690633.webp
Toyota Corolla 2017 GLi Automatic 1.3 VVTi for Sale,Islamabad,2017,"69,000 km",Petrol,1300 cc,Automatic,Not Featured,PKR 40 lacs,Updated 4 days ago,https://cache2.pakwheels.com/ad_pictures/8052/tn_toyota-corolla-gli-vvti-automatic-2016-80526124.webp
Toyota Corolla Axio 2007 X 1.5 for Sale,Nowshera,2007,"220,000 km",Petrol,1500 cc,Automatic,Not Featured,PKR 24.5 lacs,Updated 4 days ago,https://cache2.pakwheels.com/ad_pictures/8069/tn_toyota-corolla-dx-saloon-1986-80690385.webp
Toyota Corolla 2011 Altis 1.8 for Sale,Rawalpindi,2011,"98,500 km",Petrol,1800 cc,Manual,Not Featured,PKR 20.8 lacs,Updated 4 days ago,https://cache2.pakwheels.com/ad_pictures/7924/tn_toyota-corolla-altis-x-automatic-1-6-2022-79244698.webp
Toyota Corolla 1995 GLi Special Edition 1.6 for Sale,Peshawar,1995,"300,000 km",Petrol,1600 cc,Manual,Not Featured,PKR 11.5 lacs,Updated 4 days ago,https://cache4.pakwheels.com/ad_pictures/8065/tn_toyota-corolla-gli-2-2007-80659321.webp
Toyota Corolla 2022 Altis Grande X CVT-i 1.8 Beige Interior for Sale,Sargodha,2022,299 km,Petrol,1799 cc,Automatic,Not Featured,PKR 83 lacs,Updated 4 days ago,https://cache1.pakwheels.com/ad_pictures/8068/tn_toyota-corolla-xli-2-2007-80689994.webp
Toyota Corolla 2022 Altis Grande X CVT-i 1.8 Black Interior for Sale,Peshawar,2022,"4,600 km",Petrol,1800 cc,Automatic,Not Featured,PKR 80 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2008 GLi 1.3 for Sale,Lahore,2008,"194,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 18.25 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla Cross 2021 Low Grade for Sale,Islamabad,2021,"3,131 km",Hybrid,1800 cc,Automatic,Not Featured,Call,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2023 Altis Grande X CVT-i 1.8 Black Interior for Sale,Islamabad,2023,15 km,Petrol,1800 cc,Automatic,Not Featured,Call,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2021 XLi VVTi for Sale,Narowal,2021,"50,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 39 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 1999 for Sale,Kohat,1999,15 km,Petrol,1600 cc,Manual,Not Featured,PKR 10 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2014 GLi 1.3 VVTi for Sale,Toba Tek Singh,2014,"167,600 km",Petrol,1300 cc,Manual,Not Featured,PKR 26.5 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla Axio 2007 X 1.5 for Sale,Mardan,2007,123 km,Petrol,1500 cc,Automatic,Not Featured,PKR 27.5 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2016 GLi Automatic 1.3 VVTi for Sale,Karachi,2016,"72,000 km",Petrol,1300 cc,Automatic,Not Featured,PKR 32.5 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 1986 DX Saloon for Sale,Mansehra,1986,"150,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 3.7 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2022 Altis X Automatic 1.6 for Sale,Jhelum,2022,71 km,Petrol,1598 cc,Automatic,Not Featured,PKR 65 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2007 GLi 1.3 for Sale,Multan,2007,"126,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 21.9 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 9th Generation 2007 XLi for Sale,Karachi,2007,217 km,Petrol,1300 cc,Manual,Not Featured,PKR 13.75 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2015 Altis Automatic 1.6 for Sale,Multan,2015,"80,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 31.25 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2021 Altis Grande X CVT-i 1.8 Beige Interior for Sale,Lahore,2021,"21,700 km",Petrol,1800 cc,Automatic,Not Featured,PKR 67.5 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2013 GLi 1.3 VVTi for Sale,Karachi,2013,"96,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 23.5 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2018 GLi 1.3 VVTi Special Edition for Sale,Mandi bahauddin,2018,"96,382 km",Petrol,1300 cc,Manual,Not Featured,PKR 40.35 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2023 Altis X Automatic 1.6 for Sale,Lahore,2023,1 km,Petrol,1598 cc,Automatic,Not Featured,PKR 68 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2012 XLi VVTi Ecotec for Sale,Kallar Saddiyian,2012,"138,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 23.5 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla Axio 2007 G for Sale,Islamabad,2007,"115,000 km",Petrol,1500 cc,Automatic,Not Featured,PKR 32 lacs,Updated 4 days ago,https://cache1.pakwheels.com/ad_pictures/8068/tn_toyota-corolla-1990-80686451.webp
Toyota Corolla 2016 GLi 1.3 VVTi for Sale,Lakki marwat,2016,"45,005 km",Petrol,1300 cc,Manual,Not Featured,PKR 36 lacs,Updated 4 days ago,https://cache2.pakwheels.com/ad_pictures/8068/tn_toyota-corolla-gli-vvti-2009-80686107.webp
Toyota Corolla 2014 GLi 1.3 VVTi for Sale,Quetta,2014,"99,885 km",Petrol,1300 cc,Manual,Not Featured,PKR 29.25 lacs,Updated 4 days ago,https://cache2.pakwheels.com/ad_pictures/8068/tn_toyota-corolla-gl-saloon-1986-80685952.webp
Toyota Corolla 2022 Altis Grande X CVT-i 1.8 Black Interior for Sale,Islamabad,2022,"15,000 km",Petrol,1800 cc,Automatic,Not Featured,PKR 80 lacs,Updated 4 days ago,https://cache3.pakwheels.com/ad_pictures/8068/tn_toyota-corolla-altis-1-6-automatic-2020-80685958.webp
Toyota Corolla 9th Generation 2007 XLi for Sale,Vehari,2007,"123,325 km",Petrol,1300 cc,Manual,Not Featured,PKR 14.5 lacs,Updated 4 days ago,https://cache4.pakwheels.com/ad_pictures/8068/tn_toyota-corolla-xli-vvti-2014-80685711.webp
Toyota Corolla 1986 DX for Sale,Rawalpindi,1986,"65,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 3.25 lacs,Updated 4 days ago,https://cache3.pakwheels.com/ad_pictures/8068/tn_toyota-corolla-1-6-cruisetronic-sr-2013-80685721.webp
Toyota Corolla 2009 Altis SR Cruisetronic 1.8 for Sale,Bahawalpur,2009,"153,000 km",Petrol,1800 cc,Automatic,Not Featured,PKR 22 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2021 Altis Grande X CVT-i 1.8 Beige Interior for Sale,Bannu,2021,"25,500 km",Petrol,1800 cc,Automatic,Not Featured,PKR 68 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2012 GLi 1.3 VVTi for Sale,Fateh Jang,2012,"93,500 km",Petrol,1300 cc,Manual,Not Featured,PKR 28.5 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2019 Altis Automatic 1.6 for Sale,Burewala,2019,"58,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 52.5 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2009 Altis Cruisetronic 1.8 for Sale,Mirpur A.K.,2009,"134,000 km",Petrol,1800 cc,Automatic,Not Featured,PKR 22.5 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2014 GLi Automatic Limited Edition 1.6 VVTi for Sale,Sialkot,2014,"99,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 29 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla Axio 2006 G for Sale,Peshawar,2006,"197,000 km",Petrol,1500 cc,Automatic,Not Featured,PKR 33.8 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 1990 for Sale,Peshawar,1990,"74,000 km",Petrol,1200 cc,Automatic,FEATURED,PKR 14.5 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2009 GLi 1.3 VVTi for Sale,Sialkot,2009,"142,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 20.3 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 1986 GL Saloon for Sale,Islamabad,1986,"5,846 km",CNG,1300 cc,Automatic,Not Featured,PKR 4.3 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2020 Altis Automatic 1.6 for Sale,Lahore,2020,"28,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 55 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2014 XLi VVTi for Sale,Mandi bahauddin,2014,"224,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 23.5 lacs,Updated 4 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2013 Altis SR Cruisetronic 1.6 for Sale,Islamabad,2013,"181,300 km",Petrol,1600 cc,Automatic,Not Featured,PKR 28 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2011 GLi Automatic 1.6 VVTi for Sale,Narowal,2011,"165,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 24.5 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2009 GLi 1.3 VVTi for Sale,Nowshera,2009,"124,578 km",CNG,1300 cc,Manual,Not Featured,PKR 18.9 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2017 GLi 1.3 VVTi Special Edition for Sale,Karachi,2017,"100,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 27.35 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2021 Altis Grande X CVT-i 1.8 Beige Interior for Sale,Karachi,2021,"16,000 km",Petrol,1799 cc,Automatic,Not Featured,PKR 73 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2021 Altis Grande X CVT-i 1.8 Beige Interior for Sale,Islamabad,2021,"28,000 km",Petrol,1800 cc,Automatic,Not Featured,PKR 60 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2022 Altis 1.6 X CVT-i Special Edition for Sale,Karachi,2022,"11,600 km",Petrol,1600 cc,Automatic,Not Featured,PKR 63 lacs,Updated 5 days ago,https://cache2.pakwheels.com/ad_pictures/8068/tn_toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2021-80682942.webp
Toyota Corolla Axio 2007 G for Sale,Karachi,2007,"235,000 km",Petrol,1500 cc,Automatic,Not Featured,PKR 25.75 lacs,Updated 5 days ago,https://cache1.pakwheels.com/ad_pictures/8068/tn_toyota-corolla-20d-saloon-2009-80683021.webp
Toyota Corolla 2015 GLi Automatic 1.3 VVTi for Sale,Lahore,2015,"62,000 km",Petrol,1300 cc,Automatic,Not Featured,PKR 36.5 lacs,Updated 5 days ago,https://cache3.pakwheels.com/ad_pictures/8079/tn_toyota-corolla-gli-vvti-automatic-2017-80795016.webp
Toyota Corolla 2012 GLi Automatic 1.6 VVTi for Sale,Karachi,2012,"115,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 23.15 lacs,Updated 5 days ago,https://cache3.pakwheels.com/ad_pictures/8050/tn_toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-80505904.webp
Toyota Corolla 2023 Altis 1.6 X CVT-i for Sale,Karachi,2023,100 km,Petrol,1600 cc,Automatic,Not Featured,PKR 68 lacs,Updated 5 days ago,https://cache2.pakwheels.com/ad_pictures/8068/tn_toyota-corolla-g-l-package-1-5-1982-80682492.webp
Toyota Corolla 2022 Altis Grande X CVT-i 1.8 Black Interior for Sale,Karachi,2022,800 km,Petrol,1800 cc,Automatic,Not Featured,PKR 77 lacs,Updated 5 days ago,https://cache3.pakwheels.com/ad_pictures/8068/tn_toyota-corolla-xli-vvti-2018-80682532.webp
Toyota Corolla 2011 XLi VVTi for Sale,Gujrat,2011,"87,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 22.4 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2009 GLi 1.3 VVTi for Sale,Karachi,2009,"230,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 17 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla Axio 2007 X Special Edition 1.5 for Sale,Peshawar,2007,"110,000 km",Petrol,1500 cc,Automatic,Not Featured,PKR 28.4 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2015 GLi 1.3 VVTi for Sale,Bhalwal,2015,"76,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 29 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 9th Generation 2006 2.0D for Sale,Muzaffar Gargh,2006,"155,000 km",Diesel,2000 cc,Manual,Not Featured,PKR 13 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2014 GLi Limited Edition 1.3 VVTi for Sale,Islamabad,2014,"96,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 32.5 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2022 Altis Grande X CVT-i 1.8 Black Interior for Sale,Karachi,2022,"12,000 km",Petrol,1800 cc,Automatic,Not Featured,PKR 77 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2012 GLi Automatic Limited Edition 1.6 VVTi for Sale,Bahawalpur,2012,"152,000 km",Petrol,1600 cc,Automatic,FEATURED,PKR 27 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2021 Altis Grande X CVT-i 1.8 Black Interior for Sale,Peshawar,2021,"13,000 km",Petrol,1800 cc,Automatic,Not Featured,PKR 69 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2009 2.0D Saloon for Sale,Islamabad,2009,"189,230 km",Diesel,2000 cc,Manual,Not Featured,PKR 23.25 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2017 GLi Automatic 1.3 VVTi for Sale,Islamabad,2017,"49,000 km",Petrol,1300 cc,Automatic,Not Featured,PKR 43 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2023 Altis Grande X CVT-i 1.8 Black Interior for Sale,Karachi,2023,45 km,Petrol,1800 cc,Automatic,Not Featured,PKR 83.5 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 1982 G L Package 1.5 for Sale,Wah cantt,1982,"100,000 km",Petrol,2000 cc,Manual,Not Featured,PKR 15 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2018 XLi VVTi for Sale,Karachi,2018,"76,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 31 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2017 GLi Automatic 1.3 VVTi for Sale,Vehari,2017,"102,000 km",Petrol,1300 cc,Automatic,Not Featured,PKR 39 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2021 GLi 1.3 VVTi Special Edition for Sale,Karachi,2021,"39,500 km",Petrol,1300 cc,Manual,Not Featured,PKR 36.4 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 1999 SE Limited for Sale,Peshawar,1999,"135,000 km",Petrol,1300 cc,Automatic,Not Featured,PKR 16.35 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2022 Altis Grande X CVT-i 1.8 Beige Interior for Sale,Karachi,2022,"4,000 km",Petrol,1800 cc,Automatic,Not Featured,PKR 77 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 1996 2.0D Special Edition for Sale,Peshawar,1996,"130,000 km",Diesel,2000 cc,Manual,Not Featured,PKR 14 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2017 GLi Automatic 1.3 VVTi for Sale,Lahore,2017,"94,000 km",Petrol,0.0 kWh,Automatic,Not Featured,PKR 32.1 lacs,Updated 5 days ago,https://cache3.pakwheels.com/ad_pictures/8067/tn_toyota-corolla-gli-vvti-2015-80679712.webp
Toyota Corolla 1986 for Sale,Gujrat,1986,"300,000 km",Petrol,1600 cc,Manual,Not Featured,PKR 8.9 lacs,Updated 5 days ago,https://cache3.pakwheels.com/ad_pictures/8071/tn_toyota-corolla-gli-vvti-automatic-2018-80716850.webp
Toyota Corolla 2006 2.0D Saloon for Sale,Kotli Ak,2006,"168,000 km",Diesel,2000 cc,Manual,Not Featured,PKR 18.3 lacs,Updated 5 days ago,https://cache4.pakwheels.com/ad_pictures/8067/tn_toyota-corolla-1-6-gli-automatic-2011-80679771.webp
Toyota Corolla 2018 GLi 1.3 VVTi for Sale,Faisalabad,2018,"11,000 km",Petrol,1300 cc,Manual,Not Featured,PKR 45.25 lacs,Updated 5 days ago,https://cache3.pakwheels.com/ad_pictures/8067/tn_toyota-corolla-altis-1-6-automatic-2020-80679261.webp
Toyota Corolla 2021 Altis Grande X CVT-i 1.8 Beige Interior for Sale,Islamabad,2021,"35,000 km",Petrol,1800 cc,Automatic,Not Featured,PKR 66.8 lacs,Updated 5 days ago,https://cache2.pakwheels.com/ad_pictures/8067/tn_toyota-corolla-gli-vvti-limited-edition-2011-80679031.webp
Toyota Corolla 2019 Altis Automatic 1.6 for Sale,Kacha khooh,2019,"46,000 km",Petrol,1600 cc,Automatic,Not Featured,PKR 50 lacs,Updated 5 days ago,https://cache4.pakwheels.com/ad_pictures/8067/tn_toyota-corolla-se-saloon-automatic-2005-80678649.webp
Toyota Corolla 2022 Altis 1.6 X CVT-i Special Edition for Sale,Kashmir,2022,"7,805 km",Petrol,1598 cc,Automatic,Not Featured,PKR 65.5 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
Toyota Corolla 2018 Altis Grande X CVT-i 1.8 Beige Interior for Sale,Faisalabad,2018,"83,000 km",Petrol,1800 cc,Automatic,Not Featured,PKR 53 lacs,Updated 5 days ago,"data:image/png;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs%3D"
